operator,message_bytes,avg_ms,min_ms,max_ms,std_ms,world_size,device_type
all_gather,67108864,0.664514,0.664514,0.664514,0.0,2,MLU580
all_gather,71303168,0.703115,0.703115,0.703115,0.0,2,MLU580
all_gather,75497472,0.743951,0.743951,0.743951,0.0,2,MLU580
all_gather,79691776,0.78071,0.78071,0.78071,0.0,2,MLU580
all_gather,83886080,0.823292,0.823292,0.823292,0.0,2,MLU580
all_gather,88080384,0.859804,0.859804,0.859804,0.0,2,MLU580
all_gather,92274688,0.902154,0.902154,0.902154,0.0,2,MLU580
all_gather,96468992,0.9447949999999999,0.9447949999999999,0.9447949999999999,0.0,2,MLU580
all_gather,100663296,0.980814,0.980814,0.980814,0.0,2,MLU580
all_gather,104857600,1.023721,1.023721,1.023721,0.0,2,MLU580
all_gather,109051904,1.060873,1.060873,1.060873,0.0,2,MLU580
all_gather,113246208,1.101336,1.101336,1.101336,0.0,2,MLU580
all_gather,117440512,1.140742,1.140742,1.140742,0.0,2,MLU580
all_gather,121634816,1.182321,1.182321,1.182321,0.0,2,MLU580
all_gather,125829120,1.21916,1.21916,1.21916,0.0,2,MLU580
all_gather,130023424,1.2607490000000001,1.2607490000000001,1.2607490000000001,0.0,2,MLU580
all_gather,134217728,1.2987149999999998,1.2987149999999998,1.2987149999999998,0.0,2,MLU580
all_to_all,1024,0.06278399999999999,0.06278399999999999,0.06278399999999999,0.0,2,MLU580
all_to_all,4096,0.062352,0.062352,0.062352,0.0,2,MLU580
all_to_all,16384,0.061786,0.061786,0.061786,0.0,2,MLU580
all_to_all,65536,0.061579,0.061579,0.061579,0.0,2,MLU580
all_to_all,262144,0.054317,0.054317,0.054317,0.0,2,MLU580
all_to_all,1048576,0.058897,0.058897,0.058897,0.0,2,MLU580
all_to_all,4194304,0.089041,0.089041,0.089041,0.0,2,MLU580
all_to_all,8388608,0.12493699999999999,0.12493699999999999,0.12493699999999999,0.0,2,MLU580
all_to_all,12582912,0.160945,0.160945,0.160945,0.0,2,MLU580
all_to_all,16777216,0.201316,0.201316,0.201316,0.0,2,MLU580
all_to_all,20971520,0.24032900000000001,0.24032900000000001,0.24032900000000001,0.0,2,MLU580
all_to_all,25165824,0.279435,0.279435,0.279435,0.0,2,MLU580
all_to_all,29360128,0.318424,0.318424,0.318424,0.0,2,MLU580
all_to_all,33554432,0.363509,0.363509,0.363509,0.0,2,MLU580
all_to_all,37748736,0.398963,0.398963,0.398963,0.0,2,MLU580
all_to_all,41943040,0.440906,0.440906,0.440906,0.0,2,MLU580
all_to_all,46137344,0.476097,0.476097,0.476097,0.0,2,MLU580
all_to_all,50331648,0.516674,0.516674,0.516674,0.0,2,MLU580
all_to_all,54525952,0.555132,0.555132,0.555132,0.0,2,MLU580
all_to_all,58720256,0.590854,0.590854,0.590854,0.0,2,MLU580
all_to_all,62914560,0.626567,0.626567,0.626567,0.0,2,MLU580
all_to_all,67108864,0.672432,0.672432,0.672432,0.0,2,MLU580
all_to_all,71303168,0.707489,0.707489,0.707489,0.0,2,MLU580
all_to_all,75497472,0.745484,0.745484,0.745484,0.0,2,MLU580
all_to_all,79691776,0.7853819999999999,0.7853819999999999,0.7853819999999999,0.0,2,MLU580
all_to_all,83886080,0.824422,0.824422,0.824422,0.0,2,MLU580
all_to_all,88080384,0.862019,0.862019,0.862019,0.0,2,MLU580
all_to_all,92274688,0.899481,0.899481,0.899481,0.0,2,MLU580
all_to_all,96468992,0.944187,0.944187,0.944187,0.0,2,MLU580
all_to_all,100663296,0.980859,0.980859,0.980859,0.0,2,MLU580
all_to_all,104857600,1.013981,1.013981,1.013981,0.0,2,MLU580
all_to_all,109051904,1.053892,1.053892,1.053892,0.0,2,MLU580
all_to_all,113246208,1.095218,1.095218,1.095218,0.0,2,MLU580
all_to_all,117440512,1.133152,1.133152,1.133152,0.0,2,MLU580
all_to_all,121634816,1.170986,1.170986,1.170986,0.0,2,MLU580
all_to_all,125829120,1.2069649999999998,1.2069649999999998,1.2069649999999998,0.0,2,MLU580
all_to_all,130023424,1.250431,1.250431,1.250431,0.0,2,MLU580
all_to_all,134217728,1.288315,1.288315,1.288315,0.0,2,MLU580
reduce_scatter,1024,0.023044000000000002,0.023044000000000002,0.023044000000000002,0.0,2,MLU580
reduce_scatter,4096,0.027460000000000002,0.027460000000000002,0.027460000000000002,0.0,2,MLU580
reduce_scatter,16384,0.026640999999999998,0.026640999999999998,0.026640999999999998,0.0,2,MLU580
reduce_scatter,65536,0.026569,0.026569,0.026569,0.0,2,MLU580
reduce_scatter,262144,0.030481,0.030481,0.030481,0.0,2,MLU580
reduce_scatter,1048576,0.042731000000000005,0.042731000000000005,0.042731000000000005,0.0,2,MLU580
reduce_scatter,4194304,0.09443800000000001,0.09443800000000001,0.09443800000000001,0.0,2,MLU580
reduce_scatter,8388608,0.168745,0.168745,0.168745,0.0,2,MLU580
reduce_scatter,12582912,0.237292,0.237292,0.237292,0.0,2,MLU580
reduce_scatter,16777216,0.26974000000000004,0.26974000000000004,0.26974000000000004,0.0,2,MLU580
reduce_scatter,20971520,0.34023899999999996,0.34023899999999996,0.34023899999999996,0.0,2,MLU580
reduce_scatter,25165824,0.367077,0.367077,0.367077,0.0,2,MLU580
reduce_scatter,29360128,0.435873,0.435873,0.435873,0.0,2,MLU580
reduce_scatter,33554432,0.46739400000000003,0.46739400000000003,0.46739400000000003,0.0,2,MLU580
reduce_scatter,37748736,0.535321,0.535321,0.535321,0.0,2,MLU580
reduce_scatter,41943040,0.5641430000000001,0.5641430000000001,0.5641430000000001,0.0,2,MLU580
reduce_scatter,46137344,0.633976,0.633976,0.633976,0.0,2,MLU580
reduce_scatter,50331648,0.66037,0.66037,0.66037,0.0,2,MLU580
reduce_scatter,54525952,0.730136,0.730136,0.730136,0.0,2,MLU580
reduce_scatter,58720256,0.760733,0.760733,0.760733,0.0,2,MLU580
reduce_scatter,62914560,0.829868,0.829868,0.829868,0.0,2,MLU580
reduce_scatter,67108864,0.858184,0.858184,0.858184,0.0,2,MLU580
reduce_scatter,71303168,0.9285460000000001,0.9285460000000001,0.9285460000000001,0.0,2,MLU580
reduce_scatter,75497472,0.955566,0.955566,0.955566,0.0,2,MLU580
reduce_scatter,79691776,1.028458,1.028458,1.028458,0.0,2,MLU580
reduce_scatter,83886080,1.0536990000000002,1.0536990000000002,1.0536990000000002,0.0,2,MLU580
reduce_scatter,88080384,1.121836,1.121836,1.121836,0.0,2,MLU580
reduce_scatter,92274688,1.15262,1.15262,1.15262,0.0,2,MLU580
reduce_scatter,96468992,1.1831230000000001,1.1831230000000001,1.1831230000000001,0.0,2,MLU580
reduce_scatter,100663296,1.251761,1.251761,1.251761,0.0,2,MLU580
reduce_scatter,104857600,1.28327,1.28327,1.28327,0.0,2,MLU580
reduce_scatter,109051904,1.349648,1.349648,1.349648,0.0,2,MLU580
reduce_scatter,113246208,1.380809,1.380809,1.380809,0.0,2,MLU580
reduce_scatter,117440512,1.452228,1.452228,1.452228,0.0,2,MLU580
reduce_scatter,121634816,1.4847739999999998,1.4847739999999998,1.4847739999999998,0.0,2,MLU580
reduce_scatter,125829120,1.555288,1.555288,1.555288,0.0,2,MLU580
reduce_scatter,130023424,1.587077,1.587077,1.587077,0.0,2,MLU580
reduce_scatter,134217728,1.655632,1.655632,1.655632,0.0,2,MLU580
broadcast,1024,0.022193,0.022193,0.022193,0.0,2,MLU580
broadcast,4096,0.022054999999999998,0.022054999999999998,0.022054999999999998,0.0,2,MLU580
broadcast,16384,0.021593,0.021593,0.021593,0.0,2,MLU580
broadcast,65536,0.023361,0.023361,0.023361,0.0,2,MLU580
broadcast,262144,0.029693999999999998,0.029693999999999998,0.029693999999999998,0.0,2,MLU580
broadcast,1048576,0.045446,0.045446,0.045446,0.0,2,MLU580
broadcast,4194304,0.10088599999999999,0.10088599999999999,0.10088599999999999,0.0,2,MLU580
broadcast,8388608,0.17902500000000002,0.17902500000000002,0.17902500000000002,0.0,2,MLU580
broadcast,12582912,0.250956,0.250956,0.250956,0.0,2,MLU580
broadcast,16777216,0.321887,0.321887,0.321887,0.0,2,MLU580
broadcast,20971520,0.40056400000000003,0.40056400000000003,0.40056400000000003,0.0,2,MLU580
broadcast,25165824,0.472485,0.472485,0.472485,0.0,2,MLU580
broadcast,29360128,0.549381,0.549381,0.549381,0.0,2,MLU580
broadcast,33554432,0.639887,0.639887,0.639887,0.0,2,MLU580
broadcast,37748736,0.6982079999999999,0.6982079999999999,0.6982079999999999,0.0,2,MLU580
broadcast,41943040,0.7705460000000001,0.7705460000000001,0.7705460000000001,0.0,2,MLU580
broadcast,46137344,0.847067,0.847067,0.847067,0.0,2,MLU580
broadcast,50331648,0.919278,0.919278,0.919278,0.0,2,MLU580
broadcast,54525952,0.993009,0.993009,0.993009,0.0,2,MLU580
broadcast,58720256,1.0685660000000001,1.0685660000000001,1.0685660000000001,0.0,2,MLU580
broadcast,62914560,1.1422809999999999,1.1422809999999999,1.1422809999999999,0.0,2,MLU580
broadcast,67108864,1.2198699999999998,1.2198699999999998,1.2198699999999998,0.0,2,MLU580
broadcast,71303168,1.291942,1.291942,1.291942,0.0,2,MLU580
broadcast,75497472,1.369785,1.369785,1.369785,0.0,2,MLU580
broadcast,79691776,1.441649,1.441649,1.441649,0.0,2,MLU580
broadcast,83886080,1.518735,1.518735,1.518735,0.0,2,MLU580
broadcast,88080384,1.591266,1.591266,1.591266,0.0,2,MLU580
broadcast,92274688,1.665381,1.665381,1.665381,0.0,2,MLU580
broadcast,96468992,1.7393420000000002,1.7393420000000002,1.7393420000000002,0.0,2,MLU580
broadcast,100663296,1.8126410000000002,1.8126410000000002,1.8126410000000002,0.0,2,MLU580
broadcast,104857600,1.888202,1.888202,1.888202,0.0,2,MLU580
broadcast,109051904,1.962,1.962,1.962,0.0,2,MLU580
broadcast,113246208,2.037421,2.037421,2.037421,0.0,2,MLU580
broadcast,117440512,2.110332,2.110332,2.110332,0.0,2,MLU580
broadcast,121634816,2.1869389999999997,2.1869389999999997,2.1869389999999997,0.0,2,MLU580
broadcast,125829120,2.2601709999999997,2.2601709999999997,2.2601709999999997,0.0,2,MLU580
broadcast,130023424,2.3336770000000002,2.3336770000000002,2.3336770000000002,0.0,2,MLU580
broadcast,134217728,2.409507,2.409507,2.409507,0.0,2,MLU580
reduce,1024,0.021782,0.021782,0.021782,0.0,2,MLU580
reduce,4096,0.022459,0.022459,0.022459,0.0,2,MLU580
reduce,16384,0.022734,0.022734,0.022734,0.0,2,MLU580
reduce,65536,0.022376999999999998,0.022376999999999998,0.022376999999999998,0.0,2,MLU580
reduce,262144,0.030694,0.030694,0.030694,0.0,2,MLU580
reduce,1048576,0.046415,0.046415,0.046415,0.0,2,MLU580
reduce,4194304,0.108455,0.108455,0.108455,0.0,2,MLU580
reduce,8388608,0.187513,0.187513,0.187513,0.0,2,MLU580
reduce,12582912,0.25806999999999997,0.25806999999999997,0.25806999999999997,0.0,2,MLU580
reduce,16777216,0.329409,0.329409,0.329409,0.0,2,MLU580
reduce,20971520,0.40428699999999995,0.40428699999999995,0.40428699999999995,0.0,2,MLU580
reduce,25165824,0.48014100000000004,0.48014100000000004,0.48014100000000004,0.0,2,MLU580
reduce,29360128,0.550375,0.550375,0.550375,0.0,2,MLU580
reduce,33554432,0.6282089999999999,0.6282089999999999,0.6282089999999999,0.0,2,MLU580
reduce,37748736,0.7002390000000001,0.7002390000000001,0.7002390000000001,0.0,2,MLU580
reduce,41943040,0.7777569999999999,0.7777569999999999,0.7777569999999999,0.0,2,MLU580
reduce,46137344,0.849961,0.849961,0.849961,0.0,2,MLU580
reduce,50331648,0.926901,0.926901,0.926901,0.0,2,MLU580
reduce,54525952,0.998462,0.998462,0.998462,0.0,2,MLU580
reduce,58720256,1.077454,1.077454,1.077454,0.0,2,MLU580
reduce,62914560,1.1474280000000001,1.1474280000000001,1.1474280000000001,0.0,2,MLU580
reduce,67108864,1.225267,1.225267,1.225267,0.0,2,MLU580
reduce,71303168,1.2975709999999998,1.2975709999999998,1.2975709999999998,0.0,2,MLU580
reduce,75497472,1.371435,1.371435,1.371435,0.0,2,MLU580
reduce,79691776,1.4475930000000001,1.4475930000000001,1.4475930000000001,0.0,2,MLU580
reduce,83886080,1.521173,1.521173,1.521173,0.0,2,MLU580
reduce,88080384,1.5965809999999998,1.5965809999999998,1.5965809999999998,0.0,2,MLU580
reduce,92274688,1.6724949999999998,1.6724949999999998,1.6724949999999998,0.0,2,MLU580
reduce,96468992,1.746471,1.746471,1.746471,0.0,2,MLU580
reduce,100663296,1.818992,1.818992,1.818992,0.0,2,MLU580
reduce,104857600,1.895613,1.895613,1.895613,0.0,2,MLU580
reduce,109051904,1.9679659999999999,1.9679659999999999,1.9679659999999999,0.0,2,MLU580
reduce,113246208,2.0447290000000002,2.0447290000000002,2.0447290000000002,0.0,2,MLU580
reduce,117440512,2.119015,2.119015,2.119015,0.0,2,MLU580
reduce,121634816,2.194116,2.194116,2.194116,0.0,2,MLU580
reduce,125829120,2.266422,2.266422,2.266422,0.0,2,MLU580
reduce,130023424,2.3441520000000002,2.3441520000000002,2.3441520000000002,0.0,2,MLU580
reduce,134217728,2.4173020000000003,2.4173020000000003,2.4173020000000003,0.0,2,MLU580
